group,monitor,aqs_site_id,county,row_type,row,health_effects,period,period_start,period_end,value_shown,statistic,mean_ppb,screening_level_ppb,n_samples,n_weeks,coverage,coverage_flag,design_value,naaqs,dv_method,data_cutoff
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Immune system,Immune,Last 365 Days,2025-09-12,2026-09-12,0.0261,sum of pollutant ratios,,,,,0.84927,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Immune system,Immune,Sep 2026,2026-09-01,2026-09-30,0.0178,sum of pollutant ratios,,,,,0.89881,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Kidneys and urinary system,Urinary,2023,2023-01-01,2023-12-31,0.0008,sum of pollutant ratios,,,,,0.81119,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Kidneys and urinary system,Urinary,2024,2024-01-01,2024-12-31,0.001,sum of pollutant ratios,,,,,0.85872,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Kidneys and urinary system,Urinary,2025,2025-01-01,2025-12-31,0.0009,sum of pollutant ratios,,,,,0.84772,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Kidneys and urinary system,Urinary,2026 YTD,2026-01-01,2026-09-12,0.0005,sum of pollutant ratios,,,,,0.85637,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Kidneys and urinary system,Urinary,Last 365 Days,2025-09-12,2026-09-12,0.0007,sum of pollutant ratios,,,,,0.84927,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Kidneys and urinary system,Urinary,Sep 2026,2026-09-01,2026-09-30,0.0007,sum of pollutant ratios,,,,,0.89881,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Liver,Hepatic,2023,2023-01-01,2023-12-31,0.0004,sum of pollutant ratios,,,,,0.81119,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Liver,Hepatic,2024,2024-01-01,2024-12-31,0.0005,sum of pollutant ratios,,,,,0.85872,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Liver,Hepatic,2025,2025-01-01,2025-12-31,0.0004,sum of pollutant ratios,,,,,0.84772,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Liver,Hepatic,2026 YTD,2026-01-01,2026-09-12,0.0002,sum of pollutant ratios,,,,,0.85637,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Liver,Hepatic,Last 365 Days,2025-09-12,2026-09-12,0.0004,sum of pollutant ratios,,,,,0.84927,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Liver,Hepatic,Sep 2026,2026-09-01,2026-09-30,0.0003,sum of pollutant ratios,,,,,0.89881,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Lungs & breathing,Respiratory,2023,2023-01-01,2023-12-31,0.0029,sum of pollutant ratios,,,,,0.81119,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Lungs & breathing,Respiratory,2024,2024-01-01,2024-12-31,0.0111,sum of pollutant ratios,,,,,0.85872,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Lungs & breathing,Respiratory,2025,2025-01-01,2025-12-31,0.0081,sum of pollutant ratios,,,,,0.84715,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Lungs & breathing,Respiratory,2026 YTD,2026-01-01,2026-09-12,0.0058,sum of pollutant ratios,,,,,0.83023,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Lungs & breathing,Respiratory,Last 365 Days,2025-09-12,2026-09-12,0.0074,sum of pollutant ratios,,,,,0.83106,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Lungs & breathing,Respiratory,Sep 2026,2026-09-01,2026-09-30,0.0074,sum of pollutant ratios,,,,,0.89881,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,2,3-Trimethylbenzene","Hematological, Nervous, Respiratory",2023,2023-01-01,2023-12-31,0.0029,mean ÷ screening level,0.03669,12.81596,7106.0,,0.81119,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,2,3-Trimethylbenzene","Hematological, Nervous, Respiratory",2024,2024-01-01,2024-12-31,0.0047,mean ÷ screening level,0.0601,12.81596,7543.0,,0.85872,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,2,3-Trimethylbenzene","Hematological, Nervous, Respiratory",2025,2025-01-01,2025-12-31,0.0033,mean ÷ screening level,0.04186,12.81596,7426.0,,0.84772,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,2,3-Trimethylbenzene","Hematological, Nervous, Respiratory",2026 YTD,2026-01-01,2026-09-12,0.0022,mean ÷ screening level,0.02866,12.81596,5100.0,,0.83333,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,2,3-Trimethylbenzene","Hematological, Nervous, Respiratory",Last 365 Days,2025-09-12,2026-09-12,0.0028,mean ÷ screening level,0.03605,12.81596,7319.0,,0.83322,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,2,3-Trimethylbenzene","Hematological, Nervous, Respiratory",Sep 2026,2026-09-01,2026-09-30,0.0029,mean of weekly means ÷ screening level,0.03775,12.81596,453.0,3.0,0.89881,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,2,4-Trimethylbenzene","Hematological, Nervous, Developmental, Respiratory",2023,2023-01-01,2023-12-31,,mean ÷ screening level,,,,,,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,2,4-Trimethylbenzene","Hematological, Nervous, Developmental, Respiratory",2024,2024-01-01,2024-12-31,0.0064,mean ÷ screening level,0.08172,12.81596,7543.0,,0.85872,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,2,4-Trimethylbenzene","Hematological, Nervous, Developmental, Respiratory",2025,2025-01-01,2025-12-31,0.0048,mean ÷ screening level,0.06188,12.81596,7421.0,,0.84715,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,2,4-Trimethylbenzene","Hematological, Nervous, Developmental, Respiratory",2026 YTD,2026-01-01,2026-09-12,0.0036,mean ÷ screening level,0.04621,12.81596,5081.0,,0.83023,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,2,4-Trimethylbenzene","Hematological, Nervous, Developmental, Respiratory",Last 365 Days,2025-09-12,2026-09-12,0.0046,mean ÷ screening level,0.05843,12.81596,7300.0,,0.83106,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,2,4-Trimethylbenzene","Hematological, Nervous, Developmental, Respiratory",Sep 2026,2026-09-01,2026-09-30,0.0044,mean of weekly means ÷ screening level,0.05682,12.81596,604.0,4.0,0.89881,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,3,5-Trimethylbenzene","Developmental, Nervous",2023,2023-01-01,2023-12-31,0.0012,mean ÷ screening level,0.01508,12.81596,7106.0,,0.81119,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,3,5-Trimethylbenzene","Developmental, Nervous",2024,2024-01-01,2024-12-31,0.0025,mean ÷ screening level,0.03194,12.81596,7543.0,,0.85872,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,3,5-Trimethylbenzene","Developmental, Nervous",2025,2025-01-01,2025-12-31,0.0017,mean ÷ screening level,0.02146,12.81596,7426.0,,0.84772,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,3,5-Trimethylbenzene","Developmental, Nervous",2026 YTD,2026-01-01,2026-09-12,0.0007,mean ÷ screening level,0.0096,12.81596,5100.0,,0.83333,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,3,5-Trimethylbenzene","Developmental, Nervous",Last 365 Days,2025-09-12,2026-09-12,0.0012,mean ÷ screening level,0.01529,12.81596,7319.0,,0.83322,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,3,5-Trimethylbenzene","Developmental, Nervous",Sep 2026,2026-09-01,2026-09-30,0.001,mean of weekly means ÷ screening level,0.01305,12.81596,302.0,2.0,0.89881,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,3-Butadiene",Reproductive,2023,2023-01-01,2023-12-31,0.1083,mean ÷ screening level,0.10279,0.94925,7151.0,,0.81632,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,3-Butadiene",Reproductive,2024,2024-01-01,2024-12-31,0.1293,mean ÷ screening level,0.12271,0.94925,7543.0,,0.85872,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,3-Butadiene",Reproductive,2025,2025-01-01,2025-12-31,0.1161,mean ÷ screening level,0.11025,0.94925,7426.0,,0.84772,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,3-Butadiene",Reproductive,2026 YTD,2026-01-01,2026-09-12,0.031,mean ÷ screening level,0.02941,0.94925,5241.0,,0.85637,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,3-Butadiene",Reproductive,Last 365 Days,2025-09-12,2026-09-12,0.0554,mean ÷ screening level,0.05262,0.94925,7460.0,,0.84927,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,3-Butadiene",Reproductive,Sep 2026,2026-09-01,2026-09-30,0.0632,mean of weekly means ÷ screening level,0.06,0.94925,151.0,1.0,0.89881,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Benzene,Immune,2023,2023-01-01,2023-12-31,0.0319,mean ÷ screening level,0.30931,9.70362,7106.0,,0.81119,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Benzene,Immune,2024,2024-01-01,2024-12-31,0.0394,mean ÷ screening level,0.38221,9.70362,7543.0,,0.85872,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Benzene,Immune,2025,2025-01-01,2025-12-31,0.0347,mean ÷ screening level,0.3372,9.70362,7426.0,,0.84772,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Benzene,Immune,2026 YTD,2026-01-01,2026-09-12,0.0155,mean ÷ screening level,0.15035,9.70362,5241.0,,0.85637,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Benzene,Immune,Last 365 Days,2025-09-12,2026-09-12,0.0261,mean ÷ screening level,0.25326,9.70362,7460.0,,0.84927,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Benzene,Immune,Sep 2026,2026-09-01,2026-09-30,0.0178,mean of weekly means ÷ screening level,0.17285,9.70362,151.0,1.0,0.89881,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Cyclohexane,Developmental,2023,2023-01-01,2023-12-31,0.0001,mean ÷ screening level,0.18137,1830.26,7106.0,,0.81119,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Cyclohexane,Developmental,2024,2024-01-01,2024-12-31,0.0001,mean ÷ screening level,0.22702,1830.26,7543.0,,0.85872,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Cyclohexane,Developmental,2025,2025-01-01,2025-12-31,0.0001,mean ÷ screening level,0.21254,1830.26,7426.0,,0.84772,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Cyclohexane,Developmental,2026 YTD,2026-01-01,2026-09-12,0.0001,mean ÷ screening level,0.10886,1830.26,5241.0,,0.85637,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Cyclohexane,Developmental,Last 365 Days,2025-09-12,2026-09-12,0.0001,mean ÷ screening level,0.1752,1830.26,7460.0,,0.84927,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Cyclohexane,Developmental,Sep 2026,2026-09-01,2026-09-30,0.0001,mean of weekly means ÷ screening level,0.18007,1830.26,151.0,1.0,0.89881,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",2023,2023-01-01,2023-12-31,0.0003,mean ÷ screening level,0.07014,230.29755,7106.0,,0.81119,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",2024,2024-01-01,2024-12-31,0.0004,mean ÷ screening level,0.08655,230.29755,7543.0,,0.85872,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",2025,2025-01-01,2025-12-31,0.0003,mean ÷ screening level,0.07742,230.29755,7426.0,,0.84772,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",2026 YTD,2026-01-01,2026-09-12,0.0002,mean ÷ screening level,0.04527,230.29755,5241.0,,0.85637,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",Last 365 Days,2025-09-12,2026-09-12,0.0003,mean ÷ screening level,0.06573,230.29755,7460.0,,0.84927,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",Sep 2026,2026-09-01,2026-09-30,0.0003,mean of weekly means ÷ screening level,0.05993,230.29755,453.0,3.0,0.89881,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",2023,2023-01-01,2023-12-31,0.0001,mean ÷ screening level,0.01184,85.43972,7106.0,,0.81119,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",2024,2024-01-01,2024-12-31,0.0002,mean ÷ screening level,0.01395,85.43972,7543.0,,0.85872,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",2025,2025-01-01,2025-12-31,0.0002,mean ÷ screening level,0.01324,85.43972,7426.0,,0.84772,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",2026 YTD,2026-01-01,2026-09-12,0.0,mean ÷ screening level,0.00349,85.43972,5241.0,,0.85637,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",Last 365 Days,2025-09-12,2026-09-12,0.0001,mean ÷ screening level,0.0087,85.43972,7460.0,,0.84927,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",Sep 2026,2026-09-01,2026-09-30,0.0001,mean of weekly means ÷ screening level,0.00848,85.43972,302.0,2.0,0.89881,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",2023,2023-01-01,2023-12-31,0.0001,mean ÷ screening level,0.01666,234.75756,7106.0,,0.81119,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",2024,2024-01-01,2024-12-31,0.0001,mean ÷ screening level,0.02365,234.75756,7543.0,,0.85872,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",2025,2025-01-01,2025-12-31,0.0001,mean ÷ screening level,0.0196,234.75756,7426.0,,0.84772,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",2026 YTD,2026-01-01,2026-09-12,0.0,mean ÷ screening level,0.01052,234.75756,5241.0,,0.85637,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",Last 365 Days,2025-09-12,2026-09-12,0.0001,mean ÷ screening level,0.01582,234.75756,7460.0,,0.84927,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",Sep 2026,2026-09-01,2026-09-30,0.0001,mean of weekly means ÷ screening level,0.01265,234.75756,453.0,3.0,0.89881,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Toluene,"Nervous, Urinary",2023,2023-01-01,2023-12-31,0.0004,mean ÷ screening level,0.52079,1379.85674,7106.0,,0.81119,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Toluene,"Nervous, Urinary",2024,2024-01-01,2024-12-31,0.0004,mean ÷ screening level,0.603,1379.85674,7543.0,,0.85872,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Toluene,"Nervous, Urinary",2025,2025-01-01,2025-12-31,0.0004,mean ÷ screening level,0.55177,1379.85674,7426.0,,0.84772,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Toluene,"Nervous, Urinary",2026 YTD,2026-01-01,2026-09-12,0.0003,mean ÷ screening level,0.36993,1379.85674,5241.0,,0.85637,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Toluene,"Nervous, Urinary",Last 365 Days,2025-09-12,2026-09-12,0.0003,mean ÷ screening level,0.47984,1379.85674,7460.0,,0.84927,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Toluene,"Nervous, Urinary",Sep 2026,2026-09-01,2026-09-30,0.0003,mean of weekly means ÷ screening level,0.47762,1379.85674,302.0,2.0,0.89881,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,n-Hexane,Nervous,2023,2023-01-01,2023-12-31,0.0025,mean ÷ screening level,0.52269,207.10722,7106.0,,0.81119,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,n-Hexane,Nervous,2024,2024-01-01,2024-12-31,0.0034,mean ÷ screening level,0.69382,207.10722,7543.0,,0.85872,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,n-Hexane,Nervous,2025,2025-01-01,2025-12-31,0.0034,mean ÷ screening level,0.69827,207.10722,7426.0,,0.84772,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,n-Hexane,Nervous,2026 YTD,2026-01-01,2026-09-12,0.0019,mean ÷ screening level,0.39206,207.10722,5241.0,,0.85637,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,n-Hexane,Nervous,Last 365 Days,2025-09-12,2026-09-12,0.003,mean ÷ screening level,0.62684,207.10722,7460.0,,0.84927,,,,,2026-09-12
